Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1263319,2020-06-09 02:59:06,630441765090,"fraud_Kuhic, Bins and Pfeffer",shopping_net,76.98,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,2d7177a3b4df0d024f7913ad40f46017,1370746746,31.140626,-99.878364,0,76837.0
1241673,2020-06-01 17:31:54,6539653032686894,"fraud_Kutch, Steuber and Gerhold",food_dining,70.25,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,3b842c96b8be3427014056f41c57a7c4,1370107914,38.556094,-121.11745,0,95742.0
1172770,2020-05-04 16:37:48,4430881574719618,fraud_Gerhold LLC,home,59.02,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,76d3435766709a1571f0463413b8d620,1367685468,40.106166,-106.38347,0,80459.0
1075539,2020-03-22 23:51:42,30238755902988,"fraud_O'Connell, Botsford and Hand",home,12.7,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,34f5d2b53a890fa64452f79439e4e848,1363996302,31.363021000000003,-97.228576,0,76655.0
1100341,2020-04-02 16:46:20,4855488158131690372,fraud_Emmerich-Rau,personal_care,76.11,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,b2d25d1efb7ee9d09605838b6eb1a3e5,1364921180,43.349398,-72.618111,0,5142.0
1239888,2020-06-01 07:28:05,2248735346244816,"fraud_Osinski, Ledner and Leuschke",grocery_pos,111.26,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,131d273fabace453712faa78a7d832de,1370071685,39.027152,-101.012875,0,67747.0
1284853,2020-06-16 14:04:40,30234966027947,fraud_Botsford Ltd,shopping_pos,6.59,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,2a0aedba27e2e498afd1c549d675ec0f,1371391480,43.040001,-88.146274,0,53045.0
1166189,2020-05-01 22:25:18,4900628639996,fraud_Friesen-Ortiz,personal_care,28.29,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,151344f0dcb671ed48e1fd3c63c508dc,1367447118,33.972802,-117.639546,0,91708.0
1212606,2020-05-22 10:42:52,2657850734909997,fraud_Kuhn LLC,shopping_pos,49.54,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,17c81dbad07823683c8025224c8c30db,1369219372,42.786351,-83.47976,0,48350.0
1144250,2020-04-21 15:05:23,213102873001603,fraud_Schimmel-Olson,kids_pets,2.37,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,2ba5e2625175d31771c0d026820c852f,1366556723,43.939174,-124.739982,0,
1236850,2020-05-31 11:08:46,180011453250192,fraud_Emmerich-Luettgen,grocery_net,43.89,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,e3e7555eccfc960d98e89d292f8ffc90,1369998526,41.096122,-90.459254,0,61466.0
1152063,2020-04-25 20:09:50,3598215285024754,fraud_Ullrich Ltd,kids_pets,96.48,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,df6919daab9c3cd154fcd3396156ed03,1366920590,39.674623,-73.557347,0,
1167655,2020-05-02 18:16:53,4170689372027579,fraud_O'Connell-Ullrich,home,44.02,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,cb8ddefb46d57eafbaf9aeaa3ce7ceac,1367518613,36.267565000000005,-98.134872,0,73718.0
1170282,2020-05-03 20:17:29,630423337322,fraud_Hermann and Sons,shopping_pos,1043.35,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,aedf3171af36470d8af69736fbfcd5c5,1367612249,49.517316,-118.940903,0,
1283031,2020-06-16 01:06:07,213124978348176,fraud_Heller-Langosh,gas_transport,46.21,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,ad3e973590ee1d5a50d27c183724ca6b,1371344767,42.759358,-78.591155,0,14052.0
1038522,2020-03-06 21:25:37,6506982560413523,fraud_Pfeffer and Sons,shopping_pos,34.09,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,5acd4543ace0e4e1702d628b6b746479,1362605137,32.686832,-93.523596,0,71067.0
1043049,2020-03-08 21:30:13,4158945090781624,fraud_Douglas-White,entertainment,15.18,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,d13d3c8410e24a510fd43d02f5c31d31,1362778213,41.303874,-79.065911,0,15860.0
1105273,2020-04-05 07:00:05,6011399591920186,fraud_Bartoletti-Wunsch,gas_transport,58.79,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,123ec18572cf71eb9c49e20b37ed2610,1365145205,41.215823,-72.909758,0,6516.0
1205068,2020-05-18 19:43:13,4755696071492,"fraud_Schmeler, Bashirian and Price",shopping_net,7.8,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,ba22134cdb7bc9e82221312c36d3d7a5,1368906193,33.56256,-97.369882,0,76238.0
1200987,2020-05-17 11:49:19,4308156300921054,fraud_Jacobi and Sons,shopping_pos,138.85,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,1981-02-18,69014b43bfe9f23118a5504c2c0e7fcc,1368791359,45.550323,-94.027155,0,56304.0
1247652,2020-06-03 12:34:37,3523843138706408,"fraud_Hauck, Dietrich and Funk",kids_pets,5.95,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,e76afde0f0037a3f9e335aa891e2d7bc,1370262877,32.58578,-86.99270200000001,0,36758.0
1286411,2020-06-16 22:19:57,373905417449658,fraud_Goyette-Herzog,travel,1.88,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,f617815778960b51c80b37abb212321e,1371421197,32.351178000000004,-97.744393,0,76077.0
1080348,2020-03-24 13:54:15,6573561108825071,"fraud_Feil, Hilpert and Koss",food_dining,75.26,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,3b4999e9468c1d1cb3e1aa132ab5e786,1364133255,36.956266,-95.464151,0,74072.0
1220803,2020-05-25 12:48:29,4474324669797121,fraud_Satterfield-Lowe,travel,9.56,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,cd9a9c60a675ca870d6c9ee82bc2ad64,1369486109,38.318163,-119.792376,0,95314.0
1144199,2020-04-21 14:46:47,180042946491150,fraud_Wisozk and Sons,misc_pos,7.63,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,53f6f71e8cbdc9bb7812a8cb60b4bbc2,1366555607,27.077759000000004,-81.914615,0,34269.0
1205545,2020-05-18 22:40:05,4449530933957323,"fraud_Moore, Williamson and Emmerich",home,27.48,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,90639729833f431215dde5de39318751,1368916805,38.026338,-122.014256,0,94520.0
1185062,2020-05-10 11:58:34,30238755902988,fraud_Cummerata-Jones,gas_transport,47.66,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,97dc93cc313993712f8555510d111b5f,1368187114,30.897898,-96.864892,0,76520.0
1291357,2020-06-19 10:26:46,6011360759745864,"fraud_Turcotte, McKenzie and Koss",entertainment,227.76,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,3163f88d29db32b6db11ba15eddbdce1,1371637606,39.802313,-78.259175,0,17267.0
1217302,2020-05-24 13:08:05,4550599031376731,fraud_Leffler-Goldner,personal_care,69.05,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,207ac30c75b990eb90215a7198d165c3,1369400885,40.026778,-82.538737,0,43023.0
1094811,2020-03-31 01:42:53,583699482621,fraud_Hudson-Ratke,grocery_pos,83.28,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,a0ca8d27468cdd1d0830082ee86460e0,1364694173,44.386501,-89.095359,0,54981.0
1269266,2020-06-11 09:42:02,4904681492230012,fraud_Bauch-Raynor,grocery_pos,98.18,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,34fb893adc81214e994c1ff8947b1a9b,1370943722,42.24226,-73.599137,0,12565.0
1194409,2020-05-13 22:25:42,5456712664803820,fraud_Corwin-Romaguera,travel,6.71,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,ed13b2e669e942c8c9564e563b3c4831,1368483942,35.350789,-105.322645,0,87560.0
1200597,2020-05-17 07:29:00,373213026644490,fraud_Kilback LLC,grocery_pos,56.23,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,b2e8e1ec7b439206ef264371a6dcf917,1368775740,32.334565999999995,-116.554847,0,
1224489,2020-05-26 11:11:53,3598215285024754,"fraud_Jones, Sawayn and Romaguera",misc_net,217.51,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,9f65a82bf5477c40813ea1e3be9adac4,1369566713,41.358382,-74.493502,0,10973.0
1176444,2020-05-05 20:22:50,4301028321766222513,fraud_Champlin-Casper,home,94.01,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,99fb1ac870df1a9a135358db5748cdf1,1367785370,40.681491,-79.434352,0,15686.0
1130949,2020-04-15 19:34:12,6011652924285713,"fraud_Bahringer, Schoen and Corkery",shopping_pos,5.0,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,5dfb0c6ef63502b2ae742f139b6b4d9e,1366054452,37.7466,-92.201684,0,65473.0
1120651,2020-04-11 23:26:47,3502088871723054,"fraud_Koss, Hansen and Lueilwitz",home,21.57,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,634ad5ac60c2e6eb1e45c41f92c245be,1365722807,38.294791,-76.49270200000001,0,20619.0
1068264,2020-03-19 14:05:38,30270432095985,fraud_Goyette-Gerhold,kids_pets,9.54,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,ec7b7b11b2f42af77a7c8faab95c62b3,1363701938,41.532532,-91.322802,0,52776.0
1160853,2020-04-28 20:57:44,4365382885912355,"fraud_Romaguera, Wehner and Tromp",kids_pets,44.98,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,c91bbd988f60fbc6574d2747b4724c2d,1367182664,47.424266,-93.676756,0,56636.0
1138416,2020-04-19 16:50:15,675961917837,fraud_Beier LLC,entertainment,4.55,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,8f05ee13975ad718cb0f07e8418f940e,1366390215,39.813501,-96.215998,0,66404.0
1094134,2020-03-30 21:10:34,3567697931646329,fraud_Yost-Rogahn,personal_care,14.51,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,635619c2ee5959e5975d73f6849625cf,1364677834,42.757962,-74.431772,0,12031.0
1180979,2020-05-08 11:19:52,4990494243023,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1.76,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,32771a147e7ff0ac2f814be604ecc12a,1368011992,40.38014,-79.498248,0,15626.0
1197213,2020-05-15 14:55:44,4740713119940984,fraud_Lynch-Wisozk,home,45.54,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,d29952589abc1f29577789b880c6e186,1368629744,41.084025,-73.954125,0,10994.0
1166705,2020-05-02 06:33:48,630469040731,"fraud_Zieme, Bode and Dooley",gas_transport,31.27,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,a141642e383e025695fbd65dfe1e1082,1367476428,46.431191,-122.810794,0,98591.0
1046305,2020-03-09 21:35:52,4099707841315751,"fraud_Turcotte, McKenzie and Koss",entertainment,87.11,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,3f0a9d3329a15df7e898cf57040da49b,1362864952,37.821586,-79.247046,0,24435.0
1041951,2020-03-08 13:21:30,3598215285024754,fraud_Dietrich-Fadel,health_fitness,15.62,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,88f452c64d513ecc105a9189d44a5161,1362748890,39.837969,-72.64179200000001,0,
1043501,2020-03-09 01:06:01,60495593109,fraud_Miller-Harris,misc_net,9.87,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,1942-11-24,7316943fb3cc2fa3760b90bd6ec31c71,1362791161,33.110376,-95.986425,0,75422.0
1242523,2020-06-01 21:45:52,4839615922685395,fraud_Gislason Group,travel,2.8,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,7449773605bb88a82d3f5f1180f9179c,1370123152,38.810233,-85.72301800000001,0,47270.0
1243420,2020-06-02 03:54:31,4646845581490336108,fraud_Deckow-O'Conner,grocery_pos,175.35,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,b3a8c1b8b9abbcb68be6790cfcd6765b,1370145271,39.872804,-72.414748,0,
1158966,2020-04-28 07:28:45,213153151785052,fraud_Bernhard Inc,gas_transport,34.28,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,cdea8816a17f055d62db5e43a2553671,1367134125,44.696294,-89.501722,0,54482.0
1236087,2020-05-31 04:22:59,6554245334757802,"fraud_Huel, Hammes and Witting",grocery_pos,77.72,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,7eefdb63c3f3f0cb957a946dd39a3bb1,1369974179,33.255961,-116.921594,0,92061.0
1180280,2020-05-08 00:02:19,3519607465576254,"fraud_Kerluke, Considine and Macejkovic",misc_net,1.68,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,76810c363be4180033f4edb51cbb815d,1367971339,40.246093,-123.56283,0,95514.0
1232133,2020-05-29 14:52:23,4939976756738216,fraud_White and Sons,home,111.22,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,0909654a6235476b8932646705925589,1369839143,26.365574,-98.361016,0,78574.0
1276438,2020-06-14 10:05:16,4003771737807706,fraud_Miller-Harris,misc_net,4.62,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,bd4e5394712130a150697f09145105fc,1371204316,35.505469,-91.501314,0,72165.0
1062519,2020-03-16 22:27:28,6595970453799027,"fraud_Dare, Casper and Bartoletti",kids_pets,160.21,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,39e701fd6a956fa68ee174b509721aac,1363472848,40.409997,-75.092233,0,18947.0
1083523,2020-03-26 01:28:42,4334230547694630,fraud_Rutherford-Mertz,grocery_pos,146.19,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,a837d4e5a2b839ea86f3b68581dd7171,1364261322,43.911607,-110.364266,0,83013.0
1184524,2020-05-10 05:23:15,3575789281659026,fraud_Wiegand-Lowe,grocery_net,33.36,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,2e09e9acfdc6ffc79876d7161d47f8be,1368163395,39.75678,-94.653933,0,64443.0
1215098,2020-05-23 17:16:55,2227671554547514,fraud_Tromp Group,travel,8.28,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,9ce0dc1b2e936c1660eea4d00b19206a,1369329415,27.380399,-82.977007,0,
1130960,2020-04-15 19:43:53,676248282243,fraud_Altenwerth-Kilback,home,21.36,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,7f65a9e7af2a4ce4cc17c5ec95fcbeb8,1366055033,27.48222,-82.506852,0,34208.0
1242541,2020-06-01 21:52:12,30135235368675,fraud_Dooley Inc,shopping_pos,4.64,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,323ed928f6d0560cccfad80c5613670c,1370123532,38.454434,-93.522865,0,65360.0
1039720,2020-03-07 13:58:27,180049032966888,fraud_Jakubowski Group,food_dining,59.78,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,4031bee47b78ef7a8f35ade3e891bc2a,1362664707,46.77669,-89.72446500000001,0,
1279509,2020-06-15 05:51:34,4708992452821239,fraud_Kuhn LLC,misc_net,24.4,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,d54b6e39106ed58ec9a785b9f20eedab,1371275494,35.056096000000004,-91.368875,0,72036.0
1118809,2020-04-10 23:14:20,38014427445058,fraud_Cartwright PLC,kids_pets,96.79,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,2970b925cdeb1732140d992cef51e36b,1365635660,44.521301,-90.667725,0,54456.0
1153383,2020-04-26 11:25:25,4467456915153312231,fraud_Dibbert and Sons,entertainment,5.11,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,fcae4ba73886c59de192d817c7b42b15,1366975525,27.070019,-82.77029499999999,0,
1058252,2020-03-15 15:21:57,4500002361389,fraud_O'Hara-Wilderman,food_dining,82.79,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,7b78f1190bfb1ed3a50559d4b94ab977,1363360917,39.132636,-75.721778,0,19953.0
1057182,2020-03-15 04:50:08,3559160581764413,fraud_McCullough LLC,misc_pos,30.15,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,eafbfe866242b3060f49ade3b3150e15,1363323008,41.962497,-79.072274,0,16345.0
1050876,2020-03-11 18:50:30,4383521454815,fraud_Pacocha-Bauch,shopping_pos,6.9,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,7bcfacba7145700344b0424b792ece48,1363027830,40.07967,-86.15848100000001,0,46074.0
1137746,2020-04-19 12:21:56,571465035400,fraud_Collier LLC,home,77.83,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,f118f6decc84ece712b6c40705a0393f,1366374116,43.121833,-108.643125,0,82523.0
1057498,2020-03-15 08:40:29,3517814635263522,"fraud_Lockman, West and Runte",grocery_pos,137.1,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,c8c54ee995355e54acb89ca89bbe75c2,1363336829,36.721584,-80.277924,0,24185.0
1204317,2020-05-18 14:45:26,3587960728692500,fraud_Buckridge PLC,misc_pos,115.68,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,0e12bb09daf0e3fef27d1c0729058b1b,1368888326,41.492492,-96.199287,0,68034.0
1097494,2020-03-31 22:47:03,213107169859697,fraud_Fisher-Schowalter,shopping_net,8.09,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,1979-08-14,5b1959ddad05625e72a20c20e674b108,1364770023,41.002599,-112.586938,0,
1127061,2020-04-14 03:27:15,371683116218417,fraud_Bins-Tillman,entertainment,23.24,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,af9c93df9c73f6d3080b09148f852684,1365910035,40.170464,-73.884925,0,7717.0
1144736,2020-04-21 18:20:07,3518234918950662,fraud_Botsford PLC,home,43.52,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,607542dc9882dac526f8b4fc459d7818,1366568407,33.149035999999995,-96.440453,0,75407.0
1258297,2020-06-07 20:55:31,630451534402,fraud_Gottlieb-Hansen,personal_care,46.95,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,839e189b36187a4762ee15072730e9f3,1370638531,46.493321,-86.58117,0,49862.0
1106591,2020-04-05 18:15:32,370877495212014,"fraud_McLaughlin, Armstrong and Koepp",travel,3.68,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,bc7b1be24c1a6f4ab296c01fa2f51761,1365185732,36.696603,-80.707435,0,24328.0
1198275,2020-05-16 03:36:40,4462038234743679432,fraud_Deckow-O'Conner,grocery_pos,151.82,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,1945-11-26,b6f4355272cbab56b9a5aaca1c3362f5,1368675400,30.975293,-105.438456,0,
1056491,2020-03-14 21:16:50,4926376199189801,fraud_Adams-Barrows,health_fitness,257.64,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,9154ddc847bfa28adf0b8f1a2a3877fa,1363295810,36.879067,-92.096801,0,65637.0
1152140,2020-04-25 21:02:18,2254799658404120,"fraud_Hettinger, McCullough and Fay",home,29.83,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,49ea0ed46e2029d499db8b3b6139192f,1366923738,30.88714,-83.881718,0,31757.0
1218637,2020-05-24 21:01:48,6011679934075347,fraud_Fritsch and Sons,health_fitness,45.95,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,881c4d3478a868ab20758618e9a17e70,1369429308,41.584578,-105.982697,0,
1052296,2020-03-12 15:29:20,4178097073221156,fraud_Morissette LLC,entertainment,3.77,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,0216e8bb131025a3ce4eaf816815c9dd,1363102160,40.958705,-86.548287,0,46985.0
1072740,2020-03-21 23:14:48,3589255887819806,fraud_Crooks and Sons,personal_care,4.16,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d6a3daebb944d9db087e0eb882db1dca,1363907688,40.617891,-78.339536,0,16617.0
1275819,2020-06-14 04:10:37,30551643947183,fraud_Dicki Ltd,grocery_net,35.01,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,a57d82e8fdb56018cea2e6f80e073011,1371183037,34.4317,-81.958473,0,29360.0
1112152,2020-04-07 13:10:54,4586260469584,fraud_Monahan-Morar,personal_care,38.08,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,861013b2a3f045a834b7bae87d48666b,1365340254,40.659045,-95.904255,0,68410.0
1216592,2020-05-24 07:34:35,375082648741747,fraud_Barton Inc,grocery_pos,123.48,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,07a331d2bc42c258b56f9cbc6140848d,1369380875,46.315293,-96.652217,0,58075.0
1235691,2020-05-31 00:35:58,676308307625,fraud_Dooley-Thompson,misc_net,4.24,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,151d7fd21a83da530d066a76561e6d72,1369960558,38.479947,-119.52213799999998,0,96107.0
1064484,2020-03-17 15:14:49,30560609640617,fraud_Champlin-Casper,home,22.58,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,bb8c1cb60828fba3dce6e37e37a32960,1363533289,41.357751,-92.688029,0,50143.0
1237626,2020-05-31 16:06:42,180094419304907,fraud_Feil-Morar,health_fitness,41.37,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,2e0e67237c482307b03575ada434e2cb,1370016402,34.575098,-117.766517,0,93591.0
1169533,2020-05-03 14:39:24,378278619832195,fraud_Fahey Inc,kids_pets,115.49,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,4c8cf079e7ac9ac82b7ab4f47dab8635,1367591964,43.896514,-123.172859,0,97405.0
